word,count

"<second,casissu>",5

"<second,cast.>",2

"<second,cautiou>",2

"<second,cazorla>",8

"<second,ceiling.>",3

"<second,celebrating.>",2

"<second,celebration,>",4

"<second,celebratori>",11

"<second,central'>",5

"<second,central.>",7

"<second,century.>",18

"<second,certainli>",107

"<second,chairman>",2

"<second,chalk.>",2

"<second,challenges.>",1

"<second,champion.>",15

"<second,champion>",426

"<second,championship>",374

"<second,champs:>",18

"<second,chancellor>",1

"<second,changes,>",11

"<second,changing,>",1

"<second,chaos,>",8

"<second,character.>",1

"<second,charge.>",15

"<second,charlotte,>",26

"<second,charm>",1

"<second,chart>",2

"<second,chasimmi>",1

"<second,chennedy.>",6

"<second,cherish.>",3

"<second,cheyney>",1

"<second,chez>",1

"<second,chocol>",7

"<second,choice)>",2

"<second,christian>",250

"<second,chuck>",29

"<second,cierra>",38

"<second,ciganda>",9

"<second,cincinnati>",114

"<second,city,>",244

"<second,city:>",17

"<second,clarion>",2

"<second,clark'>",15

"<second,clark.>",1

"<second,claw>",57

"<second,clear>",68

"<second,clearly.>",1

"<second,click>",16

"<second,climb>",18

"<second,close)>",2

"<second,clots.>",4

"<second,club,>",1

"<second,clue>",6

"<second,co-defens>",2

"<second,coaching,>",22

"<second,cofer,>",157

"<second,coin>",2

"<second,cole>",18

"<second,colgate'>",7

"<second,colgate-tennesse>",3

"<second,coliseum,>",4

"<second,colleg>",470

"<second,college?>",1

"<second,collier'>",6

"<second,collier.>",6

"<second,coloni>",54

"<second,colorado,>",1

"<second,columbus,>",163

"<second,comcast>",1

"<second,comfort.>",5

"<second,comfortable,>",12

"<second,commission>",23

"<second,commun>",33

"<second,community,>",1

"<second,compens>",12

"<second,compete,>",3

"<second,competit>",53

"<second,complacent,>",5

"<second,composure.>",8

"<second,con.>",1

"<second,concentr>",2

"<second,condit>",6

"<second,conference'>",78

"<second,conference.>",73

"<second,confirm>",7

"<second,congreg>",7

"<second,conn.>",151

"<second,connecticut'>",1

"<second,connecticut.>",236

"<second,consid>",153

"<second,consistency,>",1

"<second,conspir>",15

"<second,consult>",2

"<second,contact.>",7

"<second,contain>",21

"<second,contemporari>",4

"<second,contempt.>",1

"<second,contest.>",47

"<second,continues.>",2

"<second,contract.>",4

"<second,contribut>",185

"<second,cooper'>",8

"<second,coordinator,>",3

"<second,copeland,>",18

"<second,cora>",20

"<second,corey>",105

"<second,cornel>",1

"<second,corosdal>",15

"<second,corp.>",3

"<second,corsaro>",4

"<second,costume,>",1

"<second,couldn’t>",52

"<second,count>",42

"<second,countless>",4

"<second,countri>",230

"<second,court,>",109

"<second,cousin>",4

"<second,cowboy.>",1

"<second,cowboy>",1

"<second,cox,>",2

"<second,cracked.>",1

"<second,crazy,>",4

"<second,credit,>",2

"<second,cri>",9

"<second,crowfield>",10

"<second,crucial.>",3

"<second,crush>",19

"<second,crutches,>",3

"<second,crutchfield>",13

"<second,culmin>",26

"<second,cunningham>",85

"<second,curry,>",6

"<second,cut,>",1

"<second,d'marcu>",5

"<second,d.c.,>",29

"<second,da>",4

"<second,dakota'>",1

"<second,dallas,>",4

"<second,dallas:>",12

"<second,dangerfield,>",8

"<second,dangerous.>",2

"<second,danni>",5

"<second,dantez>",4

"<second,darbi>",7

"<second,darling,>",1

"<second,day?>",1

"<second,dayton.>",12

"<second,dayton>",49

"<second,dazzl>",16

"<second,dead.>",1

"<second,dean,>",8

"<second,deandre'>",1

"<second,debat>",5

"<second,decad>",51

"<second,decent,>",1

"<second,decided.>",11

"<second,deck>",2

"<second,decor>",5

"<second,deep,>",20

"<second,deep-run>",3

"<second,deepli>",2

"<second,defeat,>",8

"<second,defens>",1117

"<second,deficits,>",2

"<second,deflection,>",6

"<second,delight.>",1

"<second,dell>",7

"<second,demonstr>",3

"<second,dent>",3

"<second,derail>",10

"<second,derek>",1

"<second,derrick>",8

"<second,desert>",6

"<second,desir>",12

"<second,details,>",2

"<second,devil>",525

"<second,devis>",2

"<second,diarra,>",2

"<second,didn't,>",14

"<second,didn’t>",136

"<second,difference-mak>",1

"<second,differenti>",2

"<second,difficulty,>",2

"<second,digits,>",7

"<second,dillard,>",18

"<second,dilliard>",1

"<second,dim>",1

"<second,diop>",15

"<second,direct>",27

"<second,dirk,>",4

"<second,disadvantag>",8

"<second,disagre>",3

"<second,disappointment,>",2

"<second,discipline,>",1

"<second,discrepancy.>",20

"<second,dish,>",1

"<second,disney>",1

"<second,disrespected,>",2

"<second,disruptive,>",7

"<second,dissuad>",3

"<second,diverg>",1

"<second,divicenzo>",4

"<second,divincenzo>",6

"<second,divulg>",6

"<second,do>",9

"<second,do?>",1

"<second,doctor.>",1

"<second,donat>",20

"<second,donn>",3

"<second,doolittl>",15

"<second,door>",4

"<second,dope,>",9

"<second,dorsey>",2

"<second,dort,>",7

"<second,dou-ble!>",4

"<second,double-figures.>",3

"<second,doug>",3

"<second,downcourt.>",18

"<second,downhill.>",3

"<second,downplay>",5

"<second,dozen.>",1

"<second,draft;>",2

"<second,draft>",141

"<second,drake-western>",2

"<second,drake>",83

"<second,drama.>",7

"<second,dramat>",12

"<second,draw,>",10

"<second,draymond>",72

"<second,dream>",45

"<second,dribbl>",129

"<second,drive>",287

"<second,driving,>",11

"<second,drop,>",6

"<second,dropped.>",1

"<second,drove,>",15

"<second,drummond>",3

"<second,ducat>",2

"<second,ducks’>",2

"<second,dude.>",7

"<second,duds.>",2

"<second,due>",57

"<second,duel,>",1

"<second,duhaney),>",1

"<second,duke'>",217

"<second,duke-virginia>",9

"<second,duke.>",116

"<second,dunks.>",71

"<second,durr>",79

"<second,eager>",25

"<second,easier.>",31

"<second,easily.>",1

"<second,easy,>",13

"<second,eat,>",19

"<second,eaters,>",7

"<second,echo>",4

"<second,effort.>",25

"<second,effort>",159

"<second,egyptian>",1

"<second,eight-win>",3

"<second,eighth-grad>",1

"<second,eke>",11

"<second,elbow>",53

"<second,eliminated,>",19

"<second,elong>",5

"<second,embarrassing.>",2

"<second,emblazon>",7

"<second,embodi>",2

"<second,emeri>",3

"<second,empti>",71

"<second,emul>",2

"<second,ended.>",34

"<second,ending.>",2

"<second,endless>",1

"<second,energy.>",12

"<second,enough.>",39

"<second,enraged.>",1

"<second,environ>",7

"<second,era.>",3

"<second,eric>",359

"<second,erni>",38

"<second,error>",26

"<second,erykah>",6

"<second,escape.>",10

"<second,espn2,>",2

"<second,even>",611

"<second,eventu>",71

"<second,ever,>",22

"<second,everywher>",37

"<second,everywhere:>",1

"<second,evina>",3

"<second,evolving,>",1

"<second,exceed>",9

"<second,except>",40

"<second,exciting,>",5

"<second,exclus>",1

"<second,exec>",1

"<second,exhaust>",12

"<second,exit.>",10

"<second,expectations,>",2

"<second,expend>",9

"<second,expert>",8

"<second,expir>",13

"<second,exploit>",19

"<second,eye>",87

"<second,eyes,>",5

"<second,ezi>",3

"<second,face-first>",8

"<second,facility.>",8

"<second,facing,>",7

"<second,fade-away>",5

"<second,fade.>",6

"<second,fake.>",2

"<second,fakes,>",2

"<second,fall,>",23

"<second,fame>",45

"<second,famou>",2

"<second,far,>",72

"<second,farewel>",8

"<second,fast,'>",2

"<second,faster.>",3

"<second,fate>",11

"<second,father,>",71

"<second,father-son>",25

"<second,favorites.>",20

"<second,fb>",1

"<second,fbi>",25

"<second,feat.>",1

"<second,feroci>",2

"<second,festival:>",2

"<second,fiba>",3

"<second,fickl>",1

"<second,field,>",139

"<second,field-goal>",196

"<second,fight>",220

"<second,film>",19

"<second,final,>",77

"<second,finally,>",23

"<second,financially,>",2

"<second,first,>",55

"<second,first-tim>",29

"<second,firsthand>",2

"<second,fist-bump>",2

"<second,fist>",10

"<second,five'>",3

"<second,five-star>",5

"<second,five.>",47

"<second,flagrant>",15

"<second,flair>",4

"<second,flip>",32

"<second,flips.>",2

"<second,floor-stretch>",1

"<second,florida,>",74

"<second,florida:>",26

"<second,flu>",2

"<second,flyin’>",7

"<second,focu>",46

"<second,focus.>",4

"<second,foe>",37

"<second,foes:>",7

"<second,foley>",6

"<second,fondli>",5

"<second,foot>",329

"<second,for,>",7

"<second,ford>",60

"<second,forever.>",6

"<second,forfeit>",1

"<second,forgiven.>",3

"<second,fork>",9

"<second,formid>",8

"<second,forward'>",9

"<second,forward.>",6

"<second,forward>",990

"<second,four-tim>",2

"<second,four.’>",2

"<second,fourteen>",9

"<second,fourth-longest>",2

"<second,fourth-quart>",6

"<second,fracture—>",18

"<second,frame>",27

"<second,fran>",51

"<second,franklin>",6

"<second,free-throw>",124

"<second,frenzy.>",1

"<second,freshmen,>",14

"<second,friday>",651

"<second,frontcourt.>",4

"<second,fsu>",32

"<second,fun,>",22

"<second,funchess>",4

"<second,fund>",8

"<second,fundament>",1

"<second,furyk.>",1

"<second,ga-ga>",2

"<second,gaethj>",26

"<second,galen>",16

"<second,game-chang>",7

"<second,game-decid>",12

"<second,game-highs.>",9

"<second,game;>",10

"<second,gap,>",10

"<second,gaps.>",4

"<second,garcia,>",1

"<second,gardner-webb,>",54

"<second,gardner-webb:>",8

"<second,gardner>",31

"<second,garland.>",1

"<second,garland>",2

"<second,gasol>",4

"<second,gasp>",7

"<second,gators'>",50

"<second,gators.>",2

"<second,genteel>",2

"<second,german>",2

"<second,getting.>",7

"<second,gimmes.>",1

"<second,ginobili>",2

"<second,ginsburg>",6

"<second,gitzen'>",1

"<second,give>",961

"<second,giveaway>",9

"<second,glass>",87

"<second,global>",2

"<second,glynn>",1

"<second,gofundm>",20

"<second,gofundme,>",18

"<second,gonzaga?>",10

"<second,good,>",80

"<second,goodin>",14

"<second,goran>",4

"<second,got.>",12

"<second,gq,>",6

"<second,graduat>",49

"<second,gresham.>",2

"<second,grey'>",1

"<second,griffin'>",4

"<second,grizzli>",104

"<second,growth.>",2

"<second,guarded.>",3

"<second,guebert>",19

"<second,guess,>",13

"<second,guest>",4

"<second,guru>",2

"<second,gustafson>",107

"<second,gut>",8

"<second,gutter.>",1

"<second,hachimura,>",11

"<second,hachimura>",211

"<second,hackensack,>",4

"<second,hackensack>",18

"<second,had.>",12

"<second,hail>",7

"<second,hairlin>",9

"<second,half-dozen>",14

"<second,halfcourt>",14

"<second,halves,>",7

"<second,hamden,>",1

"<second,hamilton,>",7

"<second,hamson.>",3

"<second,hamstrung>",5

"<second,hand>",300

"<second,handful.>",2

"<second,handi>",4

"<second,handle.>",33

"<second,hands.>",10

"<second,hank>",1

"<second,happ,>",6

"<second,happen,>",52

"<second,happens.>",17

"<second,hard-working,>",2

"<second,harm>",1

"<second,harper’>",6

"<second,harrigan>",34

"<second,harsher,>",1

"<second,hashtag>",3

"<second,hauser>",34

"<second,have,>",19

"<second,hawaii>",9

"<second,he'll>",14

"<second,head,>",3

"<second,headline-grab>",4

"<second,headquart>",1

"<second,heads-up,>",4

"<second,healthier>",2

"<second,healthy.>",2

"<second,heard>",35

"<second,heartbeat.>",4

"<second,hearts,>",5

"<second,hearts:>",1

"<second,heavili>",8

"<second,hebard,>",2

"<second,hefti>",1

"<second,help>",896

"<second,helpless>",7

"<second,here>",22

"<second,herenda>",37

"<second,heron>",6

"<second,herro'>",35

"<second,herro.>",15

"<second,hesitating,>",7

"<second,he’>",77

"<second,high-pow>",13

"<second,highest-ev>",13

"<second,highest-r>",1

"<second,highest-rank>",9

"<second,highest-scoring,>",2

"<second,hill,>",9

"<second,hillari>",1

"<second,himself,>",31

"<second,hire.>",1

"<second,history,>",125

"<second,history:>",5

"<second,hitter>",1

"<second,hoiberg>",19

"<second,holden>",4

"<second,holmes'>",9

"<second,holmes.>",4

"<second,homesley.>",6

"<second,honolulu.>",4

"<second,honor:>",1

"<second,honor>",32

"<second,hoop'>",1

"<second,hoop.>",17

"<second,hope>",313

"<second,horac>",23

"<second,horn.>",13

"<second,horse,>",1

"<second,hospit>",8

"<second,hostil>",5

"<second,hour>",103

"<second,houston>",489

"<second,hover>",17

"<second,howard,>",42

"<second,however,>",28

"<second,howl>",1

"<second,https://twitter.com/ap_top25>",1

"<second,hull>",12

"<second,humili>",2

"<second,hump>",9

"<second,hunt>",7

"<second,hur>",2

"<second,hurley’>",17

"<second,hurrican>",42

"<second,hurts.>",7

"<second,husker>",19

"<second,hyperextend>",3

"<second,i-best>",13

"<second,idaho>",4

"<second,idiosyncrat>",3

"<second,iii,>",2

"<second,illicit>",2

"<second,immediately,>",1

"<second,impersonation,>",9

"<second,important.>",1

"<second,impress>",125

"<second,impressively,>",19

"<second,in>",66

"<second,incentiv>",1

"<second,incid>",25

"<second,inconsist>",10

"<second,incorrectli>",2

"<second,increased.>",14

"<second,incred>",47

"<second,indian>",1

"<second,indiana'>",25

"<second,indiana.>",5

"<second,individu>",45

"<second,ineptness.>",4

"<second,inferior>",2

"<second,ingram>",1

"<second,ingredient:>",1

"<second,injuries....>",4

"<second,injury,>",89

"<second,innings,>",5

"<second,inocul>",1

"<second,insists.>",1

"<second,instance)>",1

"<second,instant>",11

"<second,intellig>",1

"<second,intent>",13

"<second,interior.>",2

"<second,interleagu>",1

"<second,intermiss>",23

"<second,intrigue.>",1

"<second,introduct>",18

"<second,investigating,>",1

"<second,invok>",1

"<second,involv>",29

"<second,ionescu'>",17

"<second,ionescu.>",2

"<second,irish,>",10

"<second,irish>",250

"<second,irk>",6

"<second,irwin'>",1

"<second,is)>",8

"<second,it;>",10

"<second,ivanauska>",41

"<second,i’d>",28

"<second,jack>",19

"<second,jacki>",71

"<second,jaelynn>",19

"<second,jahil>",3

"<second,jami>",24

"<second,jan.>",47

"<second,janel>",6

"<second,janiah>",3

"<second,januari>",17

"<second,jason>",5

"<second,jay>",31

"<second,jayvon>",11

"<second,jazz>",3

"<second,jerom>",264

"<second,jersey,>",4

"<second,jet>",18

"<second,jeter>",7

"<second,jimmer>",1

"<second,jitter>",6

"<second,jobbed.>",2

"<second,joel>",2

"<second,johnni>",177

"<second,johnny,>",11

"<second,join>",188

"<second,joke,>",4

"<second,jones,>",29

"<second,jordan'>",8

"<second,jordan.>",15

"<second,jose>",24

"<second,journey.>",9

"<second,joy>",15

"<second,joyner>",4

"<second,jumper,>",22

"<second,junctur>",7

"<second,k.j.,>",3

"<second,kai>",9

"<second,kalani>",37

"<second,kalscheur'>",1

"<second,kansa>",1015

"<second,karen>",8

"<second,karnowski>",1

"<second,karolina>",2

"<second,keel>",2

"<second,kelli>",50

"<second,kenisha>",3

"<second,kent>",3

"<second,kentucki>",1353

"<second,kentucky'>",123

"<second,kentucky.>",183

"<second,key>",267

"<second,khalil>",12

"<second,khri>",4

"<second,kiana>",13

"<second,kidd,>",2

"<second,kim>",41

"<second,kindl>",2

"<second,knack>",9

"<second,knee,>",14

"<second,knock>",404

"<second,knot>",6

"<second,known>",132

"<second,knows.>",2

"<second,knoxvil>",15

"<second,konig’>",9

"<second,korda.>",3

"<second,krystkowiak>",1

"<second,krzyzewski,>",5

"<second,ky.,>",25

"<second,l.s.u.>",122

"<second,label.>",1

"<second,lackadaisical,>",3

"<second,ladies,>",2

"<second,laguna>",1

"<second,lamar>",2

"<second,landri>",6

"<second,lane,>",9

"<second,lanes,>",6

"<second,langley>",3

"<second,large,>",1

"<second,larger>",6

"<second,lasker>",3

"<second,last-minut>",26

"<second,late-season>",15

"<second,late.>",4

"<second,later.>",32

"<second,lawrence.>",9

"<second,lawsuit,>",1

"<second,lawsuit>",1

"<second,layoff>",4

"<second,layup.>",88

"<second,layupand>",8

"<second,lead>",4776

"<second,leader,>",31

"<second,leader:>",1

"<second,leaderboard>",3

"<second,leagu>",249

"<second,leak>",11

"<second,learn.>",4

"<second,least>",409

"<second,lee’>",1

"<second,left-hand>",12

"<second,left-handed>",1

"<second,lefty-hand>",5

"<second,legaci>",8

"<second,legitim>",2

"<second,leonard,>",5

"<second,leonard>",150

"<second,lessen>",3

"<second,lest>",1

"<second,lettieri>",4

"<second,lexington,>",11

"<second,liberty’>",34

"<second,life-changing,>",3

"<second,life-threaten>",9

"<second,ligament>",1

"<second,lights-out>",6

"<second,like,>",49

"<second,like:>",3

"<second,likewis>",1

"<second,lillard>",1

"<second,limp>",31

"<second,linda>",4

"<second,lineup,>",7

"<second,lions,>",22

"<second,lipscomb'>",16

"<second,list.>",42

"<second,litter>",7

"<second,little,>",7

"<second,liu.>",3

"<second,log>",1

"<second,lon>",7

"<second,longer,>",7

"<second,looked,>",2

"<second,looming,>",4

"<second,loos>",86

"<second,lot,>",21

"<second,lottery.>",2

"<second,lou>",62

"<second,love>",232

"<second,lowest>",39

"<second,loyola-chicago,>",2

"<second,luke>",144

"<second,lurch>",17

"<second,lure>",4

"<second,lydia>",2

"<second,mackey>",5

"<second,mad,>",2

"<second,maddi>",11

"<second,made.>",1

"<second,magee'>",31

"<second,magee.>",40

"<second,maggard>",13

"<second,maine:>",7

"<second,major-confer>",2

"<second,major.>",3

"<second,makayla>",2

"<second,make.>",1

"<second,malici>",2

"<second,mamadi>",134

"<second,mangakahia,>",17

"<second,mani>",623

"<second,marcatraci>",14

"<second,marcus,>",2

"<second,margaret>",2

"<second,margin;>",4

"<second,marian>",4

"<second,mario>",20

"<second,mark>",513

"<second,markel>",12

"<second,markets,>",1

"<second,marquette-murray>",1

"<second,marquette’>",32

"<second,marri>",2

"<second,martin,>",4

"<second,marty,>",1

"<second,maryland>",639

"<second,marymount'>",21

"<second,mascot>",5

"<second,mash>",4

"<second,match>",390

"<second,matchup,>",55

"<second,matchup>",451

"<second,matter.>",15

"<second,matz>",5

"<second,maui>",1

"<second,mawien>",5

"<second,may,>",4

"<second,maye'>",7

"<second,mayor>",1

"<second,mays'>",6

"<second,mc.>",18

"<second,mccaffery,>",3

"<second,mcclain>",67

"<second,mcdonald's.>",1

"<second,mcgraw’>",7

"<second,mckeon>",5

"<second,mcmahon.>",6

"<second,mcnamara>",3

"<second,mcrea>",6

"<second,meaningless.>",4

"<second,meantime,>",3

"<second,meanwhile,>",46

"<second,medcalf,>",7

"<second,medicine,>",1

"<second,mediocr>",9

"<second,meetings,>",1

"<second,memor>",5

"<second,memories,>",2

"<second,memories:>",4

"<second,men>",100

"<second,mention>",14

"<second,mercer:>",6

"<second,merchant>",30

"<second,merci>",4

"<second,meteor>",1

"<second,metric>",6

"<second,mets.>",17

"<second,mexico>",245

"<second,mi>",48

"<second,miami'>",14

"<second,miami.>",12

"<second,michaela>",14

"<second,mickelson>",1

"<second,microsecond>",1

"<second,middle.>",3

"<second,midpoint>",7

"<second,midweek>",1

"<second,might>",365

"<second,mikal>",1

"<second,milestone.>",1

"<second,miller'>",1

"<second,million>",88

"<second,millions,>",2

"<second,milwauke>",29

"<second,mind,>",3

"<second,minnesota-michigan>",23

"<second,minnesota>",394

"<second,minu>",18

"<second,mishap>",4

"<second,missed.>",7

"<second,mission>",4

"<second,mississsippi>",10

"<second,missouri,>",44

"<second,missouri:>",5

"<second,mitchel>",13

"<second,mitchell,>",2

"<second,mobil>",16

"<second,modest>",1

"<second,moment'>",3

"<second,moment.>",38

"<second,momentum.>",18

"<second,mompremi>",48

"<second,moniqu>",5

"<second,monitor.>",1

"<second,montana-michigan>",3

"<second,months,>",18

"<second,montrezl>",6

"<second,more.>",46

"<second,morenci,>",2

"<second,moretti,>",12

"<second,moretti>",51

"<second,morgan>",3

"<second,morri>",112

"<second,moss,>",2

"<second,most)>",3

"<second,moton>",3

"<second,moving.>",2

"<second,msu>",10

"<second,mud.>",2

"<second,musket>",7

"<second,muslim>",4

"<second,myself,>",10

"<second,myself.’>",7

"<second,myself:>",1

"<second,n.f.l.>",30

"<second,nahziah>",21

"<second,nakagawa>",1

"<second,nalyssa>",11

"<second,named.>",1

"<second,nanc>",14

"<second,nanci>",10

"<second,narrowli>",20

"<second,nashville,>",7

"<second,nassir>",100

"<second,nation,>",29

"<second,nation>",855

"<second,nation’>",28

"<second,ncaa.com.>",10

"<second,necessari>",1

"<second,necessarili>",6

"<second,neck,>",2

"<second,nee>",1

"<second,neighborhood>",1

"<second,nerve-wrack>",5

"<second,nervous.>",10

"<second,network,>",1

"<second,nevada,>",9

"<second,nevada:>",6

"<second,never.>",3

"<second,newcom>",51

"<second,newell,>",3

"<second,newman>",2

"<second,newscast>",1

"<second,next-highest>",1

"<second,nfl'>",20

"<second,nfl.>",15

"<second,nichols.>",19

"<second,nickel>",7

"<second,nickname,>",1

"<second,nightmar>",1

"<second,nights.>",7

"<second,nigl,>",1

"<second,nine,>",12

"<second,ninth>",139

"<second,nit,>",7

"<second,noah'>",1

"<second,noise.>",1

"<second,nolf,>",1

"<second,nomin>",1

"<second,nonetheless>",5

"<second,nonstart>",7

"<second,noon>",3

"<second,norm.>",7

"<second,nors>",12

"<second,not.>",34

"<second,notion>",10

"<second,novemb>",62

"<second,november,>",11

"<second,now,>",160

"<second,now:>",27

"<second,nowell,>",2

"<second,nudg>",5

"<second,numer>",5

"<second,nut>",18

"<second,o'connell,>",6

"<second,obstacle.>",3

"<second,obviou>",5

"<second,october.>",2

"<second,off,>",73

"<second,off-season>",1

"<second,offense,>",58

"<second,offered,>",2

"<second,offset>",10

"<second,oil>",3

"<second,ok.>",51

"<second,okek>",168

"<second,oklahoma'>",6

"<second,oklahoma.>",76

"<second,olympics,>",1

"<second,on,>",48

"<second,on-bal>",2

"<second,on:>",4

"<second,once-underrecruit>",6

"<second,once.>",3

"<second,one-run>",5

"<second,online,>",1

"<second,online:>",1

"<second,ooh>",5

"<second,openers,>",3

"<second,openings.>",2

"<second,operations.>",7

"<second,opinion;>",2

"<second,option.>",3

"<second,oregon>",1065

"<second,organ>",22

"<second,oturu>",30

"<second,our>",118

"<second,ours,>",2

"<second,outplay>",10

"<second,outscor>",314

"<second,outside.>",3

"<second,over.>",119

"<second,over/und>",19

"<second,overachiev>",10

"<second,overli>",2

"<second,overload>",2

"<second,overlook>",9

"<second,overmatch>",33

"<second,overwhelm>",96

"<second,owe>",5

"<second,owl>",76

"<second,owls,>",13

"<second,own?>",1

"<second,pac-12,>",23

"<second,pack'>",3

"<second,page>",38

"<second,pain.>",10

"<second,paint.>",61

"<second,paint>",101

"<second,park,>",13

"<second,particular,>",7

"<second,pass.>",49

"<second,pat>",269

"<second,path>",18

"<second,paths,>",4

"<second,patient>",6

"<second,paul>",167

"<second,paus>",8

"<second,payoff>",2

"<second,pedigre>",1

"<second,pelc>",1

"<second,pend>",4

"<second,people,>",10

"<second,percentages,>",1

"<second,perez>",14

"<second,perfection,>",11

"<second,perry,>",1

"<second,person,>",13

"<second,phee.>",1

"<second,phill>",7

"<second,physic>",61

"<second,picture:>",5

"<second,picturesqu>",9

"<second,pitino.>",2

"<second,pivot>",21

"<second,plainli>",6

"<second,planet>",4

"<second,plans.>",5

"<second,played,>",17

"<second,player,>",39

"<second,playing,>",4

"<second,playing:>",4

"<second,playmak>",6

"<second,playoff>",25

"<second,plucki>",2

"<second,plung>",2

"<second,plus-minu>",3

"<second,point.>",42

"<second,point>",9559

"<second,points-off-turnovers.>",1

"<second,polar>",2

"<second,pole.>",6

"<second,policy.>",5

"<second,polish>",1

"<second,poll.>",2

"<second,ponds.>",1

"<second,pop-a-shot>",5

"<second,pop.>",2

"<second,portland,>",47

"<second,post-gam>",8

"<second,pounc>",5

"<second,powel>",51

"<second,prairi>",59

"<second,prais>",12

"<second,predecessor>",1

"<second,predominantli>",8

"<second,premier>",20

"<second,present,>",2

"<second,presley>",9

"<second,pressures.>",1

"<second,presumpt>",14

"<second,previous>",49

"<second,priceless.>",4

"<second,prime>",3

"<second,princeton,>",9

"<second,princeton:>",9

"<second,princeton>",64

"<second,pritchard>",86

"<second,probation.>",1

"<second,probe>",13

"<second,proceed>",16

"<second,proceedings;>",2

"<second,produc>",98

"<second,program,>",42

"<second,promin>",8

"<second,prospects.>",1

"<second,protect>",28

"<second,protocol>",1

"<second,proud.>",3

"<second,proud>",196

"<second,proxim>",2

"<second,ptl>",2

"<second,purpose.>",2

"<second,pursu>",3

"<second,put-back.>",2

"<second,quality?>",1

"<second,quarterfin>",37

"<second,question,>",1

"<second,question:>",30

"<second,quickly,>",10

"<second,quinnipiac.>",1

"<second,quit,>",7

"<second,race>",116

"<second,racehorse,>",1

"<second,racist>",1

"<second,raiders'>",14

"<second,raiders.>",15

"<second,raiders’>",2

"<second,rain-on-parad>",2

"<second,raincoat.>",6

"<second,rambler>",8

"<second,rampag>",2

"<second,rang>",358

"<second,ranks.>",1

"<second,rashard>",20

"<second,ratcliffe,>",1

"<second,rather>",58

"<second,raw>",6

"<second,rawest>",2

"<second,re-injur>",9

"<second,re-invest>",2

"<second,react,>",6

"<second,realignment,>",1

"<second,realiz>",30

"<second,rebels.>",17

"<second,rebound.>",60

"<second,recent>",152

"<second,recently.>",3

"<second,recess>",1

"<second,recogn>",26

"<second,record-hold>",3

"<second,recovered.>",2

"<second,recruit>",135

"<second,recruits.>",4

"<second,red>",456

"<second,redeem>",9

"<second,redemption.>",6

"<second,redick>",39

"<second,redirect>",8

"<second,redoubt>",4

"<second,reel>",51

"<second,referee.>",20

"<second,region'>",29

"<second,region.>",651

"<second,reid,>",4

"<second,releas>",82

"<second,released,>",2

"<second,relief>",2

"<second,relief?>",6

"<second,remaining,>",95

"<second,remains:>",1

"<second,remi>",3

"<second,render>",5

"<second,replay.>",1

"<second,reported.>",2

"<second,reports.>",3

"<second,reprieve.>",9

"<second,resid>",3

"<second,resign>",2

"<second,resilience.>",3

"<second,resilient.>",2

"<second,resist>",30

"<second,resolv>",2

"<second,reson>",11

"<second,resound>",5

"<second,response.>",7

"<second,rest.>",5

"<second,retire.>",16

